"""Rasanya pengen nangissss, Gini amat si rasanya :( """,sad,5
"""drpd = daripada, DPRD = DAPIRADA""",netral,
F bandung ada yang mau ketemuan nanti udah lebaran? M20+ 178/70,netral,
"""RP yuk bosan dah, f here.""",sad,5
"""gimana sih perasaan kalian kalo cinta pertama kalian (bokap) malah jadi orang yg paling kalian benci saat ini, bahkan nyesel kalo punya bokap kek dia:) """,love,4
Mata aku bintitan guys:(,sad,5
Chat yuk? Hp ku sepi bgt haha. Fheree,joy class,3
"""Oyy author loc Caturtunggal, banyak bacot kali ya anda ini-_- gaes, NYELINGKUHIN PACAR DOSA ENGGA? BAEK ENGGA?""",anger,1
"""Orang bodoh kok ditanggapin, sama bodohnya lah klean""",anger,1
"""Ngeselin abis, gajelas juga. Tapi kok bisa sih gue nyaman sama dia? ??""",anger,1
ada yg udah baca buku madness of god?,netral,
ciwi2 nanya dong. beda brun2 bagus ga ya?,netral,
SARANIN NAMA KOCHENK DONKKK DOI HIMALAYA,netral,
Ada f 20+ mau jadi f w b? Langsung chat aja,netral,
ada yang ngerti google form gaaa? plis gue butuh bantuannn,sad,5
Temenan di line yukkkkk,joy class,3
yg mau nampung curhatan gua?:) f,sad,5
wajar si ga di umur yg 20an ngamok selalu banting bating barang? acak2 kamar? trs lega???,anger,1
What if.. I like you?? Hmm,joy class,3
"""GINI jadi tuh simpelnya fet¡sh tuh object yg bikin kamu turn on, dan tanpa adanya object tersebut tuh kamu ga bisa turn on. bedanya sama kink? Simak komen""",netral,
#SoundCloud https://soundcloud.com/erga-geraldiaz/rnbmix,netral,
Badan ku sakit semuaaa hahaha,sad,5
pgn ada yg chat tp gua suka males balesnya xixixixix,joy class,3
"""hai, siang. chat? gue cewek, anak akun, udh sih """,netral,
"""Ada gak sih di sini yang bisa chatan awet? Gak perlu baper baperan juga. Sama sama usaha membangun percakapan yang menarik. Capek gue kalo nemu terus ilang, gitu mulu.""",sad,5
Gw pengen bikin akun twitter lagi. Tapi semua nomer hp udah kepake,sad,5
Eh aku juga loc Caturtunggal tapi bukan yang bacot itu astagaaaa kesel :( jadi nya disama-samakan deh:(,anger,1
"Dulu gue suka ninggalin cowok, sekarang gue yang ditinggal hahaha",sad,5
Prinsip banyak anak banyak rezeki kayanya bener2 terjadi di keluarga gue emang sih cuma 4 anak tp yg tadinya hidup susah banget skrng alhamdulilah cukup.M,joy class,3
Disini rata2 usia nya 20-25 wkwk,netral,
"""gabakalan gue maafin lo. gue emang gabakal ngelakuin apa apa ke lo tapi inget ya, karma itu ada.""",anger,1
Takkan kubiarkan kau menangis Takkan kubiarkan kau terkikis Terluka perasaan oleh semua ucapanku,sad,5
Ada yang lagi di hnm gakkk?? Mintol dong saya,netral,
"""Baba please do your magic. Gw butuh temen chat, lagi gabut parah. F22 here.""",sad,5
Pasar kosambi kebakaran gede ya,netral,
"""Weh yg punya spotify legal premium family gue join dong, jgn mahal2 tp kalo bisa bayarnya pake ovo/gopay aja jgn pulsa ribet""",netral,
"""""""Other than dicc and pussssy, every other things is just a social construct. Enjoy whatever you want.""""""",joy class,3
"""Iya aku gendut, iya emang ga pantes suka kamu. Wassalam mas """,sad,5
https://drive.google.com/file/d/12uewQSJYXHKOVfzCtIcCfjZL8sZvRA3I/view?usp=drivesdk dengerin sampe abis. Have fun:),joy class,3
Recommend lagu dong guys,netral,
Pengen pulang ke Padang :(,sad,5
"""Ternyata cari temen chat yg awet susah yaaaa, f disini kebanyakan pengen chat sama yg seumuran atau ngga yg brondong -_- M23""",sad,5
Bangke lah. Cewe kalo move auto jaim gaasik.,anger,1
pernah gak si lu baru bangun tidur terus ngerasa 'ini bau asem darimanaaaa' taunya dari baju lu sendiri wkwkwk :(,sad,5
"""Gue ketemu anak kosan gue yg gans pas lagi buang sampah, terus doi pake baju tulisan tokyo 6 warna ungu yg notabene sama perCIS baju gue dulu -c""",joy class,3
Untuk pertama kalinya bruntusan dan itu di idung-_-,sad,5
"""Org ngliat aku luarnya doang bisa aja seenaknya bilang """"kamu sabar ya"""", ga tau apa didalem sini rasanya pengen ndang kelar ndang mari ndang wes g numpuk dosa kan kelar si""",anger,1
Sok sokan liat baju di shopee orang duit thr aja belom turun,sad,5
Demi apapun ini hp sepi bgt. F19,sad,5
Kalian suka ngebayangin diri kalian sm mas crush kek di drama2 gt gaa wkwkkw yg kayak misal kita sakit sekarat terus romantis2 menyedihkan gt deh????,sad,5
yakin gak mau ngechat aq?,netral,
"""Kadang gemes liat kucing sodara/sepupu yg ras baik maine coon, persia, anggora, bulunya lebat lebat, tapi gue milih miara kucing liar, krn dom juga pantas disayangi""",joy class,3
"""What if i give you my smile, are you gonna stay for awhile""",joy class,3
Klo lgi Haid gini boleh ga sih nontn film yg ada adegan dirtyy nya gitu kaya kisssssng,joy class,3
jaman gua awal main app anon masih f16 kok skrg udh 21 aja wkwk,confused,
Ada yg mau fr ? Rules nya kalian yg atur M17,netral,
eh acid ghost ena jg fufufufufu,joy class,3
"""Menikah itu sederhana,resepsinya yang ribet""",sad,5
Girls ada yg pernah pacaran ama anak organisasi? Yg sibuk gt. Bisa bertahan lama ga sih apa malah bentar krn gakuat dia sibuk mulu?:'),sad,5
"""Gue belum prnh pacaran, apa kemungkinan besar pasangan gue dia suka bermain main gonta ganti pasangan? Temen gue mah kalo ngomong bikin orang ciut wae da:(""",sad,5
Ada yg suka lagunya boy pablo ga?,netral,
"""eh chat hayuk, bosen bangetttt-f""",sad,5
"""Chat yu, bt bgt gue gatau mau ngapain. F22""",sad,5
"""turorial nirusin pipi dong dear, tp bkn contour ya:(""",sad,5
kenapa ya gue selalu dikira cowo kalo chat sama anon :(,sad,5
"""""""Dek kamu belum punya pacar?cari sana,masa kamu nanti kalo lebaran sendiri?kan sekarang kaka pasti sama cowonya"""" dikira pacar tinggal ngambil kali ya""",sad,5
Aku rindu bermonolog dengan diri sendiri. Seakan aku tak lagi mengenal diriku lagi..,sad,5
"""Ukhti, bagaimana kondisimu setelah menikah? Lebih bahagia??. M""",netral,
"""ada yg mati saat itu dalam kerinduan, yg tak terobatiiiiiii""",sad,5
"""Jimajijima, bukihajima....ah mbohlah""",anger,1
Chatlah bt f17.........,netral,
Gua batal menikah gara-gara gua ga mau pesta2an.,sad,5
Pingin melihara kucing hutan gua,joy class,3
Chatan yuk kali aja cocok! M23,joy class,3
sOaLnYa di sPoTiPai aDa LaGu aNTi mAinStReaM,netral,
Kenapa cowok suka lemah kalo liat leher cewek??,netral,
"""Apa gue kelainan ya, suka ngejar cowo yang gue suka.... Abis kalo di deketin ga sesuai""",joy class,3
"""*ponakan masuk kamar* ponakan: mamiii! Onti ga puasa || emaknya: onti mens kak || ponakan: aku juga mau lah mens, biar ga puasa || *akhirnya di kasih penjelasan*""",netral,
Ada F chinesee?? Line yukk... M clean,joy class,3
Kalian prefer cowok metalhead atau indie?,netral,
Kalo udah buka puasa boleh ??????kan?,netral,
Mungkin gak sih dapet pacar dari app anon kayak gini? M22 here.,netral,
Ad ga sih disini yg f katolik??,netral,
prefer cowo dangdut sih kalo aku,joy class,3
Senank ada anon suka di posesipin gue wkwk dr awal main ini sampe skrg awett uwwwuu bgt wkwk ?? gue f nya wkwk,joy class,3
Aeon sentul udh dibuka belom?,netral,
"""Pas kecil sering mandi bareng terus tidur bareng cowo, udah gede malah gak kenal cowo :')) """,sad,5
Lebih enak pacaran ama yg udh kerja. Lu bisa di kasih makan,joy class,3
Kalo manggil dengan sebutan ibu kaya lebih sakral ya haha,joy class,3
Suka cewek semok drpd cewe cantik ??,joy class,3
"""sisain satu cowok kaya bambam pls, biar hidup gue ga datar"""" amat. amiin""",joy class,3
"""Kamu diemin aku chat gak dibales,cuek juga, giliran aku deket dengan yang lain kamu marah hey mas ingat gak kita BUKAN siapa siapa:) """,anger,1
"""ask for f, kalu di bonceng lebih pcr or siapa pun itu suka naik metik atau motor sport? (no muna)""",netral,
"""Mau nanya mtk dong guys : Dalam sebuah dus terdapat 15 bola merah, 9 bola putih, 12 bola hitam. Berapa probabilitas terambil bola hitam dalam satu kali pengambilan?""",netral,
Chat line yu! Drop ur line id ya!! F20,joy class,3
"""Aku suka cewek pendek, bisa ditoyor toyor hehehe""",joy class,3
"""Gue mau cerita, dan bener2 butuh saran dari kalian. Jadi, gue punya temen (deket) dan emg kita saling sayang, and we knew it. Awal2 hubungan ya kaya org ttm pada umumnya.""",love,4
gmn dah mo bukber sama anon tp lagi sariawan gbs makan :(,sad,5
Yah puasa gue bolong sehari gegara flu berat sampe gemeteran ??,sad,5
"""""""Kapan sih bayar semesteran dek takut kepake uangnya"""" """"agustusan bu, yaudah tf aja uangnya ke rek akoh"""" """"ya dalam 5 menit sudah ilang duitnya dibelajain kamu"""" """"ehehe""""""",fear,2
Lets chat about anything! -m19 jakarta,joy class,3
"""Assssffjjk aku suka sekali ketiak , Gatau kenapa:)))""",joy class,3
selamat hari waisak. Sadhu sadhu sadhu,joy class,3
serem amat sih gengster udah masuk perumahan gue??,fear,2
Kadang acuh itu emang harus.,anger,1
sungguh mengagumkan tahun dua ribu,joy class,3
klean yg kpoper fandomny apani,netral,
"""gua suka sedih sebenernya klo mau liburan semester, soalnya pasti bakal dtg kewajiban bayar ukt trs nanti liat ortu sibuk nyari duit kesana kemari:') ga tega padahal""",sad,5
big booty / big boobsssss?,netral,
Makan ice cream enak nih,joy class,3
"""Chattan sama 3 anon, 2 udh move, ketiganya udah baper sama gw. Mampus dah :(""",fear,2
"""https://drive.google.com/file/d/1Tt4gZJsdHDzhbX3ubQOV9lO7aWASFAtU/view?usp=drivesdk yang lalaki merapat, yang awewe makin merapat, lur!""",netral,
Feel better now alhamdulillah,joy class,3
Gue minta kejelasan ke dia dan berkali2 menurut kalian ini terlalu berambisi / wajar gitu sih,confused,
tolong pertemukan saya dengan mas hero huhu,joy class,3
Syukurlah sejauh ini belum ada cewe yang baper sama gua,joy class,3
AKU NGAJAK CHAT AJA YA! YANG SAGAPUNG MINGGIR DEH BGST. toxic bgt si anjng,anger,1
"""Bisa nghabisin waktu sama husband, gelut sama husband kalo doi lagi bawel gitu asik kali ya. Soon ??.""",sad,5
Chat lah anjir. Gabut gue. Jangan clean terus terusan tapi. M19,anger,1
"""Lebaran tahun lalu kita masih bareng ya, tahun ini aku sendiri terus samperin kamu ke rumah baru kamu.??""",joy class,3
mau kek link spotify premium hoi gratizz:(,sad,5
"""HEEEY SAHAABAAAT, AKU BARUSAN DI FOLLBAAACKKKK WKWKWKWKKWKWKEK SENANKNYAAAAAA, HMMMMMMMMMMMMM ??""",joy class,3
pgn dah baper ama stranger biar kek lagu,sad,5
Gue gabut sangat chat yu.. M18,sad,5
julian brandt kapan mau sama aku?,netral,
Aku ngegame dulu ya dadah M21,joy class,3
bulutangkis gan tvri..,netral,
Yg ngerti ajadeeeh. M21 Bandung,netral,
"""Sampai sekarang gua ga tau apa faedahnya dari """"baper"""" ?""",netral,
"""Setelah beberapa minggu ini berkegiatan diluar, akhirnya bisa menikmati minggu dirumah:""""))))""",joy class,3
Pgn pacaran tpi gua jele gini gaada cewe yg mau,sad,5
Otak gue mulai tercemar semenjak main twitter sama tell. Hadeh,sad,5
"""cowok yang suka day6, aku pacarin langsung ga pake nawar""",joy class,3
nanti kalo gue cuekin jangan kaget lo ye,anger,1
aneh bener mimpi gua. segala ngimpi mau bukber terus malah order gocar padahal tadinya mau order yang motor. udah gitu kaga bisa dicancel. hadeeeh,confused,
bek ampas = lukaku .....,sad,5
Ips 3.8 ipk cuma naik 0.05 -_- dikit bat yak. Tapi Alhamdulillah deh :(,sad,5
Kita adalah rasa yg tepat di waktu yg salah,sad,5
Pagi zheyengggggggggg,love,4
"""Dulu mah pas muda sering bgt pake topeng keramahan, skrg udh tua mah udah bodoamat sama omongan orang. Seharusnya dari dulu kaya gini nih gue huft""",sad,5
EDO NYA SARGIB KENAPA DAH?!! KASIH TAU DONG,confused,
Bukunya sih udah turun ke tangan. Males nya aja yang gak turun-turun.,sad,5
"""Makin naik semester dapet ipk 3.0 aja susahnya minta ampun batas gua cuma dapat ipk 2,7 """,sad,5
"""Yg stay di SUB, main yuk nanti awal Juni???????""",joy class,3
chat yuk gabut dan telat sahur tadi -M21,sad,5
saran tempat me time yang enak di sekitaran margonda depok? jangan kfc atau mcd ya,netral,
"""Diumur segini udh gak pengen dateng ke gigs2 lagi. Pengennya travelling, terus hunting makanan.""",joy class,3
masa gua mimpi dikasih iphone 7 sama syahrini anjir,joy class,3
Dari tadi ngalungin handuk terus ga berangkat2 mandi.,sad,5
cowo yg jari2nya panjang kenapasi rata2 ganteng,joy class,3
21 mei seruan aksi reformasi gagal total :((( etdah yak udah ngapa udah,sad,5
"""Bahaya anjir anon gua baper, takut kebawa baper juga kan kalo gua ngeledekin terus wkwk""",fear,2
yg ga puasa ayo ngomongin dirtiiii di chat biar ga ganggu yg puasa hehe f,netral,
"""""""Other than dicck and pussssy, every other things is just a social construct. Enjoy whatever you want.""""""",joy class,3
Akhirnya sendirian di rumah. Asik mau joget2,joy class,3
sakit haid itu bawaannya pengen guling2 woiii anjirlahh gakuaddd,sad,5
Gimana cara buat ilangin bekas jerawat-m,netral,
Chat santai yuk F. Dari M21.,joy class,3
Sudah lama tidak berinteraksi dengan manusia-manusia disini -f19,netral,
"""kenapa yg deket malah gitu-gitu aja, giliran yg jauh malah yg asik :(""",sad,5
081265 kode simpati area jakarta ya,netral,
Mau nyapu gajadi jadi anjirlah maen bae hp,sad,5
Goblooooooo saha ieu nu masak indomie wayah kieu,anger,1
"""Gue udah dari pagi depan laptop, kanan kiri jurnal makalah laporan buku. Dan sampe skrg 11.03 baru kelar 1kalimat. """,sad,5
Ada f 18-22 yang lagi nyari pacar?,netral,
"""Segini nya nasib gapyear ya, kumpul temen SMA kaga disapa, dicuekin aja. Untung puasa??""",sad,5
"""Bosen kadang kalo dikantor, f mau nemenin chat?""",sad,5
"""Hari ini pengen bukber sendiri, yah me time aja, kerja slm ini juga mesti di paid off lh kan ya buat diri sendiri""",joy class,3
"""dari tadi ngomongin ipk mulu anjirr gue jdi kepikiran, gue pernah punya pengalaman buruk ??????""",sad,5
"""Mantan gw mau nikah ehh nyuruh gw jadi bridesmaid, yah emang sih dia udah nganggep gw adeknya karna umur kita jauhh tapi seenggaknya disisi lain gw tuh mantannya :( """,sad,5
"""Knp si kalo haid musti di umbar""""? Biar apaaa? w jg ngrasain kali ga lu doang""",anger,1
"""Baru balik kos udah pada nyariin. Maaf gengs ku mau me time sama kasurku dulu, sampe ketemu besok""",joy class,3
Keadaan masjid *saat teraweh : cuma dua shaf *saat bukber : nyampe depan pager masjid Subhanallah,joy class,3
"""F25+ , gue mau tanya dong, clean kok, m25 """,netral,
Ada yang pernah ke pp surya sehat di bandung?,netral,
Abang cuma pesen. Tolong bedain nikmatin masa muda sama ngerusak masa depan ya dek.,netral,
ada f yang seneng ga kalau di grabpay?? dan pgn bgt d grabpay..,netral,
Ava max lagunya kaya penyanyi siapa ya agak mirip2 gitu nada nya? Lady gaga kayanya.,netral,
"""kurang cantik tapi segudang prestasi, atau cantik tapi sering ngeluh dan ada butuhnya?""",netral,
Sitik meneh aku meh balik omah,netral,
"""Fine, gue mundur :) sebelum makin nyesek hehe.""",sad,5
""" ldr itu rumit. Harus ada waktu sampe ngorbanin main sama temen2. Gimana ya biar bisa bagi waktu tapi ga bikin hubungan renggang. Cape sendiri kalo gini mah, mewek mulu.""",sad,5
"""https://drive.google.com/file/d/1-1yMu8jbLD6e9o_wwB1yUaQp4pV-gEdI/view?usp=drivesdk Waktu Tuhan - NDC (Piano Version), #M23Pet""",netral,
"""Gue pengen diskusi, apakah kalian ada topik buat diskusi? Ah apa kita bahas topik soal hasil pilpres aja?""",netral,
"""Disini ada gak yg kelasnya masuk pas lebaran? Sekalian sholat ied bareng,kayanya kelas gue gitu deh""",netral,
I'm worthless useless full of dumbness heinous and cowardice,sad,5
Bangun tidur jam 17.00 cek WA tiba tiba dichat adek tingkat gua yg sbimbingan ktanya diundang bapak bukber dirumahnya. Gilasih ga skalian ngundang 5 mnit sblum buka ??,anger,1
"""Bisa sama2 berubah ke yg lebih baik lagi ga? Kalo sekiranya ga sanggup, silahkan cari wanita yg menurut kamu bisa kamu """"gauli"""" terus.""",anger,1
"""never enough for meeee for meee for meeehhhhhh, for me""",sad,5
"""Gua anaknya ga bisa dugem, denger musik edm aja muntah hehehe. Maaf aku lelaki lemah:(""",sad,5
"""Enak kayanya fc rame"""" 4 orang, y g?""",joy class,3
"""Itu video grab yang mukanya sama, mereka beneran saling gak kenal apa ternyata kembaran? """,netral,
"""Bisa sama2 berubah ke yg lebih baik lagi ga? Kalo sekiranya ga sanggup, silahkan cari wanita yg menurut kamu bisa kamu """"gauli"""" terus. -lebakgede""",anger,1
"""Tante, anaknya kok baik banget sayang kurang peka. Boleh ga aku ajarin dia cara biar peka, tapi kalau dia jadi ayah dari anak""""ku. Tante izinin ga? """,joy class,3
dicancel mulu main hagonya bgsd?,anger,1
Berbukalah dengan keluarga karena yang manis belum tentu mau diajak berkeluarga :),sad,5
Waduuh ternyata doi masih menunggu kabarku yang menghilang. Kukira dia surrender ternyata masih mengingat,love,4
"""Gini"""" gue di RL tipikal talkative dan suka datengin cowok duluan buat ngobrol, tapi di sini kok gue malah gak suka make a first move.""",sad,5
Chat yuu gaboet inii asli M20,sad,5
Ada apa sih sama si edo mantannya sargib?,netral,
Gaada yang niat ngajakin bukber gituuuu,sad,5
"""Gue sengaja ikut tersulut emosi, ngga cm diem kya biasanya jd kita beradu makian dan terakhir putus. Itu cara gue utk lari dr hubungan ini hehe """,anger,1
Waktu tahun lalu pas malem takbiran gue haid. Skrg pas mau buka gue haid. Indah sekali ya:),sad,5
F hijab gemesin deh pengen chat hehe M,joy class,3
Capek jalanin LDR . Ngerasa makin lama makin berat,sad,5
"""Aduuuh makin kesini ko pesona mark , jeno dan jaemin makin berkilau masaa?? """,joy class,3
Sebenernya itu yang demo tgl 21 atau 22 sih?,netral,
Gaes kalian udah bolong puasa brp hari? Me 6 days huehehe,joy class,3
kamu mau ga bangun tidur ketemunya aku?' itu maksud ke arah negatif ga sih?,netral,
"""Ini emang gabaik sih, tbh gua pusing kayak mau pingsan seharian ngerjain soal mtk wajib smster 2 kls 11 dan buat siapapun kalo puasa belajarnya pk teknik podomoro aja-""",sad,5
Rasanya pengen gesek2in titiiw ke sela2 payuddara cewe ber jilbob.. uhh.. ????,joy class,3
Ada yg bi ga bre disinii?,netral,
ada yg pernah pake masker kopi + minyak zaitun? review dong,netral,
Gue kaya udh terbiasa gtu ngadepin sikapnya??,sad,5
lagi di fase udah ga perlu belanja baju dll buat lebaran. yang penting kuota ada terus ~~~~,joy class,3
"""lagi fc an gua nanya sm dia """"tipe cewe lo kek gmn si emgnya"""" trs dia jawab """"kaya lo intinya, yang barbar"""" trs gua diem """"ko diem"""" """"gadenger gua"""" HDJANSNAAJHHA""",joy class,3
"""jadi ceritanya gua mau ldr karena udh ada lulus kuliah, tapi cewe gua hpnya udh legend banget, casing belakangnya sering lepas, batrenya cepet mati :( """,sad,5
